# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
  26200    6.34e+00  6.43e+00    1.19e-02  9.70e-03    2.06e-01  2.09e-01    9.5e-04
  26300    7.55e+00  5.63e+00    3.63e-02  4.33e-02    2.45e-01  1.83e-01    9.5e-04
  26400    6.04e+00  5.74e+00    1.10e-01  1.04e-01    1.96e-01  1.86e-01    9.5e-04
  26500    6.15e+00  6.93e+00    1.56e-02  2.26e-02    1.99e-01  2.25e-01    9.5e-04
  26600    6.25e+00  6.07e+00    3.94e-02  5.02e-02    2.03e-01  1.97e-01    9.5e-04
  26700    5.85e+00  5.99e+00    7.42e-02  7.61e-02    1.90e-01  1.94e-01    9.5e-04
  26800    6.76e+00  6.60e+00    2.24e-02  1.57e-02    2.19e-01  2.14e-01    9.5e-04
  26900    7.87e+00  7.41e+00    4.02e-02  3.93e-02    2.55e-01  2.40e-01    9.5e-04
  27000    8.31e+00  9.13e+00    7.97e-02  7.05e-02    2.70e-01  2.96e-01    9.5e-04
  27100    6.40e+00  7.80e+00    1.00e-02  1.03e-02    2.08e-01  2.53e-01    9.5e-04
  27200    6.21e+00  5.61e+00    6.63e-03  1.40e-02    2.02e-01  1.82e-01    9.5e-04
  27300    3.58e+00  3.54e+00    5.40e-02  5.28e-02    1.16e-01  1.15e-01    9.5e-04
  27400    6.51e+00  6.07e+00    3.53e-02  3.81e-02    2.11e-01  1.97e-01    9.5e-04
  27500    5.49e+00  5.79e+00    2.42e-02  2.36e-02    1.78e-01  1.88e-01    9.5e-04
  27600    7.25e+00  8.22e+00    6.56e-02  7.43e-02    2.35e-01  2.66e-01    9.5e-04
  27700    5.56e+00  5.80e+00    1.15e-02  1.22e-02    1.80e-01  1.88e-01    9.5e-04
  27800    8.83e+00  9.25e+00    3.80e-02  2.10e-02    2.86e-01  3.00e-01    9.5e-04
  27900    5.43e+00  5.36e+00    2.43e-02  2.29e-02    1.76e-01  1.74e-01    9.5e-04
  28000    5.95e+00  5.70e+00    1.51e-02  5.96e-03    1.93e-01  1.85e-01    9.5e-04
  28100    6.69e+00  6.44e+00    3.50e-02  4.11e-02    2.17e-01  2.09e-01    9.5e-04
  28200    5.58e+00  6.03e+00    2.93e-02  2.32e-02    1.81e-01  1.96e-01    9.5e-04
  28300    6.09e+00  5.69e+00    1.01e-02  2.55e-02    1.97e-01  1.85e-01    9.5e-04
  28400    5.85e+00  6.35e+00    1.63e-02  1.77e-02    1.90e-01  2.06e-01    9.5e-04
  28500    8.16e+00  8.45e+00    5.51e-02  6.50e-02    2.65e-01  2.74e-01    9.5e-04
  28600    7.42e+00  7.21e+00    3.15e-02  4.09e-02    2.41e-01  2.34e-01    9.5e-04
  28700    6.71e+00  6.37e+00    1.13e-01  9.34e-02    2.17e-01  2.07e-01    9.5e-04
  28800    6.89e+00  6.87e+00    3.00e-02  9.13e-03    2.23e-01  2.23e-01    9.5e-04
  28900    6.17e+00  5.84e+00    1.95e-02  3.34e-02    2.00e-01  1.89e-01    9.5e-04
  29000    3.86e+00  8.95e+00    4.87e-02  4.67e-02    1.25e-01  2.90e-01    9.5e-04
  29100    6.73e+00  7.31e+00    5.53e-02  6.41e-02    2.18e-01  2.37e-01    9.5e-04
  29200    5.96e+00  6.16e+00    5.95e-02  5.39e-02    1.93e-01  2.00e-01    9.5e-04
  29300    6.70e+00  7.20e+00    8.93e-01  8.03e-01    2.06e-01  2.25e-01    9.5e-04
  29400    7.75e+00  9.73e+00    6.94e-02  9.16e-02    2.51e-01  3.15e-01    9.5e-04
  29500    6.68e+00  7.55e+00    1.97e-02  2.95e-02    2.17e-01  2.45e-01    9.5e-04
  29600    3.33e+00  3.32e+00    1.33e-01  1.39e-01    1.07e-01  1.07e-01    9.5e-04
  29700    7.95e+00  1.03e+01    9.36e-03  1.63e-02    2.58e-01  3.33e-01    9.5e-04
  29800    1.14e+01  1.02e+01    2.72e-01  2.55e-01    3.68e-01  3.28e-01    9.5e-04
  29900    6.72e+00  6.54e+00    8.22e-03  2.14e-03    2.18e-01  2.12e-01    9.5e-04
  30000    8.77e+00  8.43e+00    5.71e-02  5.81e-02    2.84e-01  2.74e-01    9.5e-04
  30100    6.86e+00  6.95e+00    1.35e-02  1.49e-02    2.22e-01  2.26e-01    9.5e-04
  30200    6.99e+00  6.82e+00    1.65e-02  3.64e-02    2.27e-01  2.21e-01    9.5e-04
  30300    6.14e+00  6.55e+00    6.82e-02  6.90e-02    1.99e-01  2.12e-01    9.5e-04
  30400    7.04e+00  8.27e+00    6.69e-03  2.32e-03    2.28e-01  2.68e-01    9.5e-04
  30500    7.31e+00  7.05e+00    3.58e-02  3.09e-02    2.37e-01  2.29e-01    9.5e-04
  30600    5.97e+00  5.67e+00    3.05e-02  2.29e-02    1.94e-01  1.84e-01    9.5e-04
  30700    6.39e+00  5.36e+00    1.08e-02  4.53e-03    2.07e-01  1.74e-01    9.5e-04
  30800    4.25e+00  4.26e+00    3.11e-02  3.21e-02    1.38e-01  1.38e-01    9.5e-04
  30900    7.93e+00  8.00e+00    4.40e-02  4.10e-02    2.57e-01  2.60e-01    9.5e-04
  31000    5.16e+00  5.13e+00    1.17e-02  1.45e-02    1.67e-01  1.67e-01    9.5e-04
  31100    3.10e+00  2.97e+00    5.86e-02  5.78e-02    1.00e-01  9.62e-02    9.5e-04
  31200    6.50e+00  7.80e+00    1.01e-02  1.13e-02    2.11e-01  2.53e-01    9.5e-04
  31300    6.71e+00  6.36e+00    3.03e-02  2.93e-02    2.18e-01  2.06e-01    9.5e-04
  31400    6.22e+00  5.14e+00    1.73e-02  3.38e-02    2.02e-01  1.67e-01    9.5e-04
  31500    5.86e+00  5.96e+00    6.04e-03  1.26e-02    1.90e-01  1.93e-01    9.5e-04
  31600    5.80e+00  5.93e+00    2.26e-02  1.09e-02    1.88e-01  1.93e-01    9.5e-04
  31700    5.72e+00  5.52e+00    5.29e-02  5.23e-02    1.85e-01  1.79e-01    9.5e-04
  31800    6.41e+00  6.66e+00    3.25e-02  3.49e-02    2.08e-01  2.16e-01    9.5e-04
  31900    6.17e+00  6.14e+00    1.08e-02  1.99e-02    2.00e-01  1.99e-01    9.5e-04
  32000    6.21e+00  6.42e+00    1.63e-02  9.27e-03    2.02e-01  2.08e-01    9.5e-04
  32100    3.55e+00  3.56e+00    1.02e-02  7.51e-03    1.15e-01  1.16e-01    9.5e-04
  32200    7.06e+00  6.39e+00    1.82e-02  2.12e-02    2.29e-01  2.07e-01    9.5e-04
  32300    5.55e+00  4.81e+00    2.04e-02  2.67e-02    1.80e-01  1.56e-01    9.5e-04
  32400    3.59e+00  5.53e+00    4.31e-03  1.69e-02    1.17e-01  1.79e-01    9.5e-04
  32500    6.32e+00  5.76e+00    2.39e-02  1.53e-02    2.05e-01  1.87e-01    9.5e-04
  32600    3.43e+00  3.70e+00    3.25e-02  3.18e-02    1.11e-01  1.20e-01    9.5e-04
  32700    6.68e+00  6.89e+00    4.73e-02  4.79e-02    2.17e-01  2.24e-01    9.5e-04
  32800    6.03e+00  5.90e+00    2.17e-02  2.64e-02    1.96e-01  1.91e-01    9.5e-04
  32900    5.69e+00  5.82e+00    2.64e-02  2.00e-02    1.85e-01  1.89e-01    9.5e-04
  33000    6.01e+00  6.14e+00    9.80e-03  1.33e-02    1.95e-01  1.99e-01    9.5e-04
  33100    5.31e+00  5.21e+00    1.98e-02  1.41e-02    1.72e-01  1.69e-01    9.5e-04
  33200    6.43e+00  5.66e+00    2.72e-02  3.30e-02    2.09e-01  1.83e-01    9.5e-04
  33300    3.70e+00  3.76e+00    4.39e-02  4.81e-02    1.20e-01  1.22e-01    9.5e-04
  33400    9.43e+00  9.64e+00    7.04e-02  6.47e-02    3.06e-01  3.13e-01    9.5e-04
  33500    5.82e+00  6.14e+00    3.94e-02  3.40e-02    1.89e-01  1.99e-01    9.5e-04
  33600    5.43e+00  5.41e+00    1.99e-02  1.94e-02    1.76e-01  1.75e-01    9.5e-04
  33700    6.11e+00  6.76e+00    1.98e-02  2.17e-02    1.98e-01  2.19e-01    9.5e-04
  33800    3.07e+00  3.24e+00    3.31e-02  3.50e-02    9.94e-02  1.05e-01    9.5e-04
  33900    5.83e+00  7.11e+00    3.02e-02  4.91e-02    1.89e-01  2.31e-01    9.5e-04
  34000    7.57e+00  7.72e+00    3.44e-02  1.85e-02    2.45e-01  2.50e-01    9.5e-04
  34100    5.41e+00  5.27e+00    2.22e-02  2.86e-02    1.75e-01  1.71e-01    9.5e-04
  34200    5.50e+00  4.80e+00    8.54e-03  2.12e-03    1.78e-01  1.56e-01    9.5e-04
  34300    2.17e+01  1.90e+01    1.19e-01  9.70e-02    7.03e-01  6.18e-01    9.5e-04
  34400    7.06e+00  6.46e+00    1.32e-02  1.73e-02    2.29e-01  2.10e-01    9.5e-04
  34500    9.08e+00  9.14e+00    7.68e-02  7.40e-02    2.94e-01  2.96e-01    9.5e-04
  34600    5.74e+00  6.04e+00    2.11e-02  1.84e-02    1.86e-01  1.96e-01    9.5e-04
  34700    6.98e+00  7.77e+00    1.50e-02  5.12e-03    2.26e-01  2.52e-01    9.5e-04
  34800    6.32e+00  6.14e+00    1.38e-02  4.87e-03    2.05e-01  1.99e-01    9.5e-04
  34900    6.19e+00  6.34e+00    3.20e-02  1.04e-02    2.01e-01  2.06e-01    9.5e-04
  35000    4.65e+00  4.84e+00    3.14e-02  3.27e-02    1.51e-01  1.57e-01    9.5e-04
  35100    6.88e+00  6.75e+00    2.85e-03  9.01e-04    2.23e-01  2.19e-01    9.5e-04
  35200    5.99e+00  5.80e+00    2.05e-02  2.09e-02    1.94e-01  1.88e-01    9.5e-04
  35300    5.67e+00  4.72e+00    3.11e-02  3.14e-02    1.84e-01  1.53e-01    9.5e-04
  35400    6.11e+00  5.79e+00    4.12e-02  2.34e-02    1.98e-01  1.88e-01    9.5e-04
  35500    6.12e+00  5.81e+00    1.14e-02  6.82e-03    1.99e-01  1.89e-01    9.5e-04
  35600    6.38e+00  6.06e+00    1.16e-02  2.15e-02    2.07e-01  1.96e-01    9.5e-04
  35700    2.97e+00  3.01e+00    5.38e-02  5.09e-02    9.63e-02  9.77e-02    9.5e-04
  35800    5.79e+00  5.00e+00    6.04e-03  8.60e-03    1.88e-01  1.62e-01    9.5e-04
  35900    6.41e+00  5.81e+00    1.08e-01  1.05e-01    2.08e-01  1.88e-01    9.5e-04
  36000    6.12e+00  6.72e+00    5.52e-02  5.00e-02    1.98e-01  2.18e-01    9.5e-04
  36100    5.18e+00  2.82e+00    3.58e-02  3.38e-02    1.68e-01  9.14e-02    9.5e-04
  36200    5.97e+00  5.91e+00    1.48e-02  2.89e-02    1.94e-01  1.92e-01    9.5e-04
  36300    2.93e+00  2.89e+00    4.29e-02  4.23e-02    9.51e-02  9.37e-02    9.5e-04
  36400    5.35e+00  5.69e+00    6.67e-03  2.95e-04    1.74e-01  1.85e-01    9.5e-04
  36500    3.39e+00  3.43e+00    2.10e-02  1.97e-02    1.10e-01  1.11e-01    9.5e-04
  36600    7.18e+00  6.60e+00    2.45e-02  8.26e-03    2.33e-01  2.14e-01    9.5e-04
  36700    7.65e+00  9.12e+00    8.55e-03  7.88e-03    2.48e-01  2.96e-01    9.5e-04
  36800    5.61e+00  6.30e+00    5.06e-02  5.00e-02    1.82e-01  2.04e-01    9.5e-04
  36900    6.14e+00  6.20e+00    1.36e-02  1.74e-03    1.99e-01  2.01e-01    9.5e-04
  37000    5.90e+00  5.83e+00    2.23e-02  2.65e-02    1.91e-01  1.89e-01    9.5e-04
  37100    8.26e+00  8.29e+00    2.39e-02  2.25e-02    2.68e-01  2.69e-01    9.5e-04
  37200    3.15e+00  9.32e+00    4.69e-02  4.03e-02    1.02e-01  3.02e-01    9.5e-04
  37300    3.15e+00  3.90e+00    1.63e-02  1.41e-02    1.02e-01  1.26e-01    9.5e-04
  37400    6.21e+00  6.31e+00    1.59e-02  2.36e-02    2.02e-01  2.05e-01    9.5e-04
  37500    6.25e+00  6.14e+00    1.14e-02  4.99e-03    2.03e-01  1.99e-01    9.5e-04
  37600    2.92e+00  2.79e+00    2.92e-02  2.91e-02    9.46e-02  9.05e-02    9.5e-04
  37700    7.24e+00  6.94e+00    4.41e-02  3.63e-02    2.35e-01  2.25e-01    9.5e-04
  37800    6.03e+00  5.94e+00    3.62e-02  2.61e-02    1.96e-01  1.93e-01    9.5e-04
  37900    3.18e+00  3.41e+00    1.07e-01  1.10e-01    1.02e-01  1.10e-01    9.5e-04
  38000    6.09e+00  6.05e+00    1.71e-02  3.73e-03    1.98e-01  1.96e-01    9.5e-04
  38100    6.01e+00  7.47e+00    1.53e-02  9.39e-05    1.95e-01  2.43e-01    9.5e-04
  38200    6.29e+00  6.42e+00    7.17e-03  5.24e-03    2.04e-01  2.08e-01    9.5e-04
  38300    5.78e+00  5.89e+00    1.80e-02  1.52e-02    1.88e-01  1.91e-01    9.5e-04
  38400    5.84e+00  6.13e+00    4.23e-02  4.18e-02    1.89e-01  1.99e-01    9.5e-04
  38500    3.66e+00  3.97e+00    9.08e-02  1.03e-01    1.18e-01  1.28e-01    9.5e-04
  38600    7.05e+00  8.50e+00    4.58e-02  2.34e-02    2.29e-01  2.76e-01    9.5e-04
  38700    3.32e+00  3.30e+00    1.12e-01  1.29e-01    1.07e-01  1.06e-01    9.5e-04
  38800    7.74e+00  7.74e+00    1.22e-02  1.04e-02    2.51e-01  2.51e-01    9.5e-04
  38900    5.96e+00  6.31e+00    8.92e-03  1.01e-02    1.93e-01  2.05e-01    9.5e-04
  39000    7.79e+00  7.39e+00    1.30e-02  1.93e-02    2.53e-01  2.40e-01    9.5e-04
  39100    7.23e+00  7.21e+00    1.85e-02  2.15e-02    2.34e-01  2.34e-01    9.5e-04
  39200    5.41e+00  5.28e+00    4.86e-02  5.40e-02    1.75e-01  1.71e-01    9.5e-04
  39300    5.04e+00  4.56e+00    3.16e-02  3.25e-02    1.63e-01  1.48e-01    9.5e-04
  39400    5.33e+00  6.15e+00    2.27e-02  2.19e-02    1.73e-01  1.99e-01    9.5e-04
  39500    2.92e+00  3.02e+00    5.36e-02  5.15e-02    9.44e-02  9.79e-02    9.5e-04
  39600    4.96e+00  4.68e+00    2.23e-02  2.38e-02    1.61e-01  1.52e-01    9.5e-04
  39700    4.87e+00  5.35e+00    7.73e-03  6.04e-03    1.58e-01  1.74e-01    9.5e-04
  39800    8.06e+00  8.58e+00    2.34e-02  2.74e-02    2.61e-01  2.78e-01    9.5e-04
  39900    3.01e+00  2.86e+00    1.53e-03  2.22e-03    9.78e-02  9.27e-02    9.5e-04
  40000    7.23e+00  7.32e+00    7.99e-02  8.77e-02    2.40e-01  2.43e-01    9.0e-04
  40100    6.71e+00  6.69e+00    2.34e-02  2.37e-02    2.23e-01  2.23e-01    9.0e-04
  40200    5.74e+00  5.84e+00    1.61e-02  2.95e-02    1.91e-01  1.94e-01    9.0e-04
  40300    2.93e+00  3.25e+00    1.65e-02  2.55e-02    9.76e-02  1.08e-01    9.0e-04
  40400    5.57e+00  5.33e+00    8.42e-02  6.85e-02    1.85e-01  1.77e-01    9.0e-04
  40500    7.96e+00  7.19e+00    9.83e-03  1.29e-02    2.65e-01  2.39e-01    9.0e-04
  40600    5.06e+00  5.54e+00    3.73e-02  3.49e-02    1.68e-01  1.84e-01    9.0e-04
  40700    5.08e+00  5.33e+00    1.39e-02  1.31e-02    1.69e-01  1.78e-01    9.0e-04
  40800    5.70e+00  5.52e+00    6.47e-02  7.84e-02    1.90e-01  1.83e-01    9.0e-04
  40900    7.46e+00  7.02e+00    1.40e-02  1.41e-02    2.48e-01  2.34e-01    9.0e-04
  41000    3.42e+00  3.05e+00    7.60e-02  8.78e-02    1.13e-01  1.01e-01    9.0e-04
  41100    5.54e+00  5.91e+00    1.78e-02  6.01e-03    1.84e-01  1.97e-01    9.0e-04
  41200    5.26e+00  5.14e+00    6.30e-03  6.77e-03    1.75e-01  1.71e-01    9.0e-04
  41300    6.56e+00  6.51e+00    1.02e-02  2.20e-02    2.18e-01  2.17e-01    9.0e-04
  41400    5.43e+00  5.26e+00    2.52e-02  2.84e-02    1.81e-01  1.75e-01    9.0e-04
  41500    7.22e+00  7.79e+00    4.78e-03  7.28e-03    2.40e-01  2.59e-01    9.0e-04
  41600    6.29e+00  5.91e+00    1.81e-02  2.58e-02    2.09e-01  1.97e-01    9.0e-04
  41700    6.13e+00  5.96e+00    4.45e-02  5.88e-02    2.04e-01  1.98e-01    9.0e-04
  41800    5.52e+00  5.89e+00    2.20e-02  1.18e-02    1.84e-01  1.96e-01    9.0e-04
  41900    4.66e+00  4.60e+00    1.19e-02  9.67e-03    1.55e-01  1.53e-01    9.0e-04
  42000    5.70e+00  6.28e+00    1.22e-02  1.25e-02    1.90e-01  2.09e-01    9.0e-04
  42100    5.00e+00  5.36e+00    2.51e-02  2.29e-02    1.66e-01  1.78e-01    9.0e-04
  42200    6.24e+00  5.90e+00    2.04e-02  2.28e-02    2.08e-01  1.96e-01    9.0e-04
  42300    5.49e+00  5.19e+00    1.59e-02  9.49e-03    1.83e-01  1.73e-01    9.0e-04
  42400    6.23e+00  6.15e+00    4.28e-02  5.44e-02    2.07e-01  2.05e-01    9.0e-04
  42500    5.61e+00  5.63e+00    9.14e-03  5.20e-03    1.87e-01  1.87e-01    9.0e-04
  42600    5.25e+00  6.00e+00    2.27e-02  2.45e-02    1.75e-01  2.00e-01    9.0e-04
  42700    4.91e+00  4.46e+00    1.26e-02  1.36e-02    1.63e-01  1.48e-01    9.0e-04
  42800    4.68e+00  4.63e+00    3.35e-03  1.87e-03    1.56e-01  1.54e-01    9.0e-04
  42900    4.86e+00  2.37e+00    4.37e-02  4.79e-02    1.62e-01  7.87e-02    9.0e-04
  43000    2.75e+00  2.76e+00    5.29e-03  3.11e-03    9.15e-02  9.17e-02    9.0e-04
  43100    1.12e+01  9.85e+00    1.07e-01  1.14e-01    3.72e-01  3.27e-01    9.0e-04
  43200    7.23e+00  7.67e+00    2.02e-02  2.15e-02    2.40e-01  2.55e-01    9.0e-04
  43300    7.02e+00  6.73e+00    2.05e-02  2.51e-02    2.34e-01  2.24e-01    9.0e-04
  43400    3.08e+00  4.91e+00    6.36e-02  6.72e-02    1.02e-01  1.63e-01    9.0e-04
  43500    6.58e+00  5.79e+00    3.08e-02  3.75e-02    2.19e-01  1.93e-01    9.0e-04
  43600    5.62e+00  5.69e+00    3.94e-03  1.60e-03    1.87e-01  1.89e-01    9.0e-04
  43700    3.11e+00  2.90e+00    5.13e-02  4.74e-02    1.03e-01  9.61e-02    9.0e-04
  43800    8.33e+00  1.01e+01    2.67e-02  1.55e-02    2.77e-01  3.37e-01    9.0e-04
  43900    6.43e+00  6.21e+00    5.10e-03  7.59e-04    2.14e-01  2.07e-01    9.0e-04
  44000    6.12e+00  5.71e+00    8.62e-03  9.91e-03    2.04e-01  1.90e-01    9.0e-04
  44100    4.92e+00  4.84e+00    2.03e-02  1.85e-02    1.64e-01  1.61e-01    9.0e-04
  44200    5.21e+00  5.03e+00    9.68e-03  2.03e-03    1.74e-01  1.67e-01    9.0e-04
  44300    6.00e+00  5.91e+00    4.62e-02  5.19e-02    1.99e-01  1.97e-01    9.0e-04
  44400    2.92e+00  2.73e+00    8.35e-02  8.43e-02    9.64e-02  8.98e-02    9.0e-04
  44500    5.58e+00  5.27e+00    2.05e-02  1.48e-02    1.86e-01  1.75e-01    9.0e-04
  44600    6.14e+00  5.70e+00    7.92e-02  8.15e-02    2.04e-01  1.89e-01    9.0e-04
  44700    6.27e+00  6.81e+00    2.49e-02  3.90e-02    2.09e-01  2.27e-01    9.0e-04
  44800    5.10e+00  4.64e+00    5.17e-02  4.55e-02    1.70e-01  1.54e-01    9.0e-04
  44900    7.67e+00  8.34e+00    1.89e-02  1.68e-02    2.55e-01  2.78e-01    9.0e-04
  45000    6.21e+00  5.73e+00    7.28e-03  5.57e-03    2.07e-01  1.91e-01    9.0e-04
  45100    5.85e+00  4.66e+00    1.70e-02  4.97e-04    1.95e-01  1.55e-01    9.0e-04
  45200    5.92e+00  5.88e+00    1.43e-02  1.84e-02    1.97e-01  1.96e-01    9.0e-04
  45300    6.29e+00  5.49e+00    2.92e-02  2.65e-02    2.09e-01  1.83e-01    9.0e-04
  45400    6.27e+00  6.59e+00    1.73e-02  5.11e-03    2.09e-01  2.19e-01    9.0e-04
  45500    7.16e+00  7.83e+00    5.26e-02  7.23e-02    2.38e-01  2.60e-01    9.0e-04
  45600    5.73e+00  5.12e+00    2.22e-02  3.05e-02    1.91e-01  1.70e-01    9.0e-04
  45700    6.88e+00  6.38e+00    1.70e-02  3.76e-04    2.29e-01  2.12e-01    9.0e-04
  45800    5.23e+00  4.84e+00    3.54e-02  3.22e-02    1.74e-01  1.61e-01    9.0e-04
  45900    5.59e+00  6.34e+00    2.85e-02  3.41e-03    1.86e-01  2.11e-01    9.0e-04
  46000    5.91e+00  5.69e+00    2.65e-02  3.11e-02    1.97e-01  1.89e-01    9.0e-04
  46100    6.72e+00  6.76e+00    5.19e-03  3.79e-03    2.24e-01  2.25e-01    9.0e-04
  46200    5.22e+00  5.39e+00    1.97e-02  2.06e-02    1.74e-01  1.79e-01    9.0e-04
  46300    6.06e+00  5.78e+00    1.82e-02  1.20e-02    2.02e-01  1.92e-01    9.0e-04
  46400    5.83e+00  5.46e+00    6.06e-03  7.35e-03    1.94e-01  1.82e-01    9.0e-04
  46500    3.12e+00  3.03e+00    2.44e-02  2.48e-02    1.04e-01  1.01e-01    9.0e-04
  46600    4.49e+00  4.99e+00    2.52e-02  2.52e-02    1.49e-01  1.66e-01    9.0e-04
  46700    6.97e+00  4.61e+00    1.51e-02  1.90e-02    2.32e-01  1.54e-01    9.0e-04
  46800    8.50e+00  8.64e+00    1.94e-02  1.24e-02    2.83e-01  2.88e-01    9.0e-04
  46900    5.53e+00  5.71e+00    2.42e-02  3.91e-02    1.84e-01  1.90e-01    9.0e-04
  47000    4.73e+00  4.69e+00    3.49e-02  3.36e-02    1.57e-01  1.56e-01    9.0e-04
  47100    5.97e+00  5.85e+00    3.18e-02  2.56e-02    1.99e-01  1.95e-01    9.0e-04
  47200    5.64e+00  4.80e+00    4.43e-02  4.28e-02    1.88e-01  1.60e-01    9.0e-04
  47300    4.66e+00  5.32e+00    2.33e-02  2.53e-02    1.55e-01  1.77e-01    9.0e-04
  47400    5.65e+00  5.16e+00    1.20e-02  1.08e-02    1.88e-01  1.72e-01    9.0e-04
  47500    5.90e+00  6.85e+00    3.43e-02  2.05e-02    1.96e-01  2.28e-01    9.0e-04
  47600    5.94e+00  5.95e+00    2.43e-02  3.68e-02    1.98e-01  1.98e-01    9.0e-04
  47700    7.64e+00  7.92e+00    5.95e-02  8.26e-02    2.54e-01  2.63e-01    9.0e-04
  47800    6.00e+00  7.15e+00    2.10e-02  1.13e-04    2.00e-01  2.38e-01    9.0e-04
  47900    5.95e+00  5.60e+00    1.12e-02  1.12e-02    1.98e-01  1.86e-01    9.0e-04
  48000    5.51e+00  5.70e+00    1.24e-02  1.05e-02    1.83e-01  1.90e-01    9.0e-04
  48100    5.51e+00  6.10e+00    2.74e-02  3.84e-02    1.84e-01  2.03e-01    9.0e-04
  48200    5.34e+00  5.53e+00    9.81e-03  8.65e-03    1.78e-01  1.84e-01    9.0e-04
  48300    4.55e+00  4.59e+00    8.45e-03  9.69e-03    1.51e-01  1.53e-01    9.0e-04
  48400    4.66e+00  5.20e+00    3.85e-02  3.95e-02    1.55e-01  1.73e-01    9.0e-04
  48500    3.81e+00  4.32e+00    8.51e-02  8.20e-02    1.26e-01  1.43e-01    9.0e-04
  48600    5.56e+00  5.60e+00    1.41e-02  2.65e-02    1.85e-01  1.86e-01    9.0e-04
  48700    4.84e+00  5.21e+00    1.53e-02  1.68e-02    1.61e-01  1.73e-01    9.0e-04
  48800    5.39e+00  4.79e+00    1.25e-02  1.10e-02    1.79e-01  1.59e-01    9.0e-04
  48900    3.19e+00  2.89e+00    8.51e-03  1.13e-02    1.06e-01  9.63e-02    9.0e-04
  49000    5.39e+00  5.95e+00    4.26e-02  5.27e-02    1.79e-01  1.98e-01    9.0e-04
  49100    5.37e+00  5.84e+00    1.23e-02  1.14e-02    1.79e-01  1.94e-01    9.0e-04
  49200    5.42e+00  5.29e+00    1.83e-02  2.74e-02    1.80e-01  1.76e-01    9.0e-04
  49300    6.14e+00  6.19e+00    1.30e-02  8.08e-03    2.04e-01  2.06e-01    9.0e-04
  49400    4.50e+00  2.23e+00    1.19e-01  1.17e-01    1.49e-01  7.33e-02    9.0e-04
  49500    4.13e+00  3.81e+00    5.98e-03  7.39e-03    1.38e-01  1.27e-01    9.0e-04
  49600    5.19e+00  5.00e+00    3.20e-02  2.82e-02    1.73e-01  1.66e-01    9.0e-04
  49700    5.55e+00  5.45e+00    1.15e-02  1.86e-03    1.85e-01  1.81e-01    9.0e-04
  49800    5.33e+00  4.33e+00    1.46e-02  1.56e-02    1.78e-01  1.44e-01    9.0e-04
  49900    4.55e+00  4.81e+00    2.19e-02  2.25e-02    1.51e-01  1.60e-01    9.0e-04
  50000    5.06e+00  5.57e+00    2.08e-02  9.29e-03    1.68e-01  1.85e-01    9.0e-04
  50100    4.95e+00  5.40e+00    1.16e-02  1.24e-02    1.65e-01  1.80e-01    9.0e-04
  50200    4.88e+00  5.27e+00    8.61e-03  1.08e-03    1.62e-01  1.76e-01    9.0e-04
  50300    5.61e+00  4.96e+00    1.43e-02  2.40e-02    1.87e-01  1.65e-01    9.0e-04
  50400    6.01e+00  6.71e+00    3.16e-02  3.88e-02    2.00e-01  2.23e-01    9.0e-04
  50500    5.97e+00  6.17e+00    6.17e-03  5.08e-03    1.99e-01  2.05e-01    9.0e-04
  50600    4.56e+00  4.53e+00    4.08e-02  4.22e-02    1.52e-01  1.50e-01    9.0e-04
  50700    8.06e+00  5.95e+00    2.83e-02  3.22e-02    2.68e-01  1.98e-01    9.0e-04
  50800    5.34e+00  6.19e+00    3.50e-02  4.25e-02    1.78e-01  2.06e-01    9.0e-04
  50900    9.58e+00  9.28e+00    3.41e-02  4.98e-02    3.19e-01  3.09e-01    9.0e-04
  51000    5.82e+00  6.07e+00    7.12e-02  7.74e-02    1.94e-01  2.02e-01    9.0e-04
  51100    6.49e+00  6.08e+00    5.53e-02  5.43e-02    2.16e-01  2.02e-01    9.0e-04
  51200    4.73e+00  5.00e+00    2.24e-02  1.64e-02    1.57e-01  1.66e-01    9.0e-04
  51300    5.82e+00  5.47e+00    6.40e-02  5.03e-02    1.93e-01  1.82e-01    9.0e-04
  51400    3.09e+00  2.91e+00    1.05e-01  1.04e-01    1.02e-01  9.55e-02    9.0e-04
  51500    5.11e+00  5.72e+00    7.83e-02  7.51e-02    1.70e-01  1.90e-01    9.0e-04
  51600    4.54e+00  5.13e+00    6.89e-02  6.23e-02    1.51e-01  1.71e-01    9.0e-04
  51700    4.63e+00  4.44e+00    3.81e-02  3.33e-02    1.54e-01  1.48e-01    9.0e-04
  51800    4.84e+00  4.49e+00    4.35e-03  3.09e-03    1.61e-01  1.50e-01    9.0e-04
  51900    5.50e+00  4.91e+00    2.77e-02  3.39e-02    1.83e-01  1.63e-01    9.0e-04
  52000    2.90e+00  3.49e+00    3.16e-02  3.22e-02    9.62e-02  1.16e-01    9.0e-04
  52100    6.77e+00  6.47e+00    2.42e-02  1.70e-02    2.25e-01  2.15e-01    9.0e-04
  52200    5.64e+00  6.08e+00    1.99e-02  1.85e-02    1.88e-01  2.02e-01    9.0e-04
  52300    5.79e+00  6.94e+00    5.97e-03  9.02e-03    1.93e-01  2.31e-01    9.0e-04
  52400    5.39e+00  6.87e+00    2.28e-02  5.93e-03    1.79e-01  2.29e-01    9.0e-04
