# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
1571800    3.92e-01  3.64e-01    1.38e-03  1.08e-03    8.91e-02  8.29e-02    1.8e-05
1571900    3.91e-01  4.21e-01    1.85e-03  3.61e-04    8.89e-02  9.58e-02    1.8e-05
1572000    3.93e-01  4.19e-01    1.39e-03  8.97e-04    8.93e-02  9.55e-02    1.8e-05
1572100    3.93e-01  3.66e-01    2.74e-03  2.09e-03    8.92e-02  8.30e-02    1.8e-05
1572200    3.94e-01  5.00e-01    2.47e-03  1.17e-03    8.93e-02  1.14e-01    1.8e-05
1572300    3.61e-01  3.91e-01    2.17e-03  1.31e-03    8.19e-02  8.89e-02    1.8e-05
1572400    3.57e-01  4.22e-01    2.80e-03  4.07e-03    8.11e-02  9.57e-02    1.8e-05
1572500    3.96e-01  4.47e-01    3.43e-03  2.91e-03    8.96e-02  1.02e-01    1.8e-05
1572600    5.65e-01  6.12e-01    3.87e-03  3.29e-03    1.28e-01  1.39e-01    1.8e-05
1572700    4.26e-01  3.53e-01    3.56e-03  1.53e-03    9.65e-02  8.03e-02    1.8e-05
1572800    3.63e-01  3.24e-01    1.64e-03  3.27e-04    8.26e-02  7.37e-02    1.8e-05
1572900    3.50e-01  3.43e-01    1.68e-03  6.83e-04    7.96e-02  7.80e-02    1.8e-05
1573000    3.92e-01  4.38e-01    2.04e-03  3.19e-03    8.91e-02  9.93e-02    1.8e-05
1573100    3.95e-01  3.93e-01    4.25e-03  2.89e-03    8.91e-02  8.91e-02    1.8e-05
1573200    2.24e-01  2.31e-01    2.26e-03  2.80e-03    5.04e-02  5.20e-02    1.8e-05
1573300    3.94e-01  4.01e-01    3.49e-03  2.65e-03    8.91e-02  9.10e-02    1.8e-05
1573400    2.69e-01  2.30e-01    2.67e-03  2.81e-03    6.08e-02  5.16e-02    1.8e-05
1573500    3.60e-01  3.39e-01    1.71e-03  1.74e-03    8.18e-02  7.71e-02    1.8e-05
1573600    4.23e-01  3.91e-01    1.51e-03  6.00e-04    9.63e-02  8.90e-02    1.8e-05
1573700    5.24e-01  4.60e-01    2.61e-03  2.28e-03    1.19e-01  1.05e-01    1.8e-05
1573800    4.89e-01  5.09e-01    2.36e-03  1.15e-03    1.11e-01  1.16e-01    1.8e-05
1573900    3.88e-01  3.78e-01    2.43e-03  2.48e-03    8.80e-02  8.57e-02    1.8e-05
1574000    2.77e-01  2.32e-01    5.26e-03  4.44e-03    6.09e-02  5.09e-02    1.8e-05
1574100    5.28e-01  5.03e-01    6.05e-03  6.31e-03    1.19e-01  1.13e-01    1.8e-05
1574200    3.97e-01  3.40e-01    4.89e-03  6.21e-03    8.92e-02  7.51e-02    1.8e-05
1574300    3.55e-01  4.27e-01    5.07e-03  3.75e-03    8.02e-02  9.70e-02    1.8e-05
1574400    3.91e-01  3.67e-01    1.56e-03  5.71e-04    8.89e-02  8.36e-02    1.8e-05
1574500    3.94e-01  4.44e-01    2.77e-03  3.14e-03    8.93e-02  1.01e-01    1.8e-05
1574600    5.25e-01  5.43e-01    3.77e-03  5.69e-03    1.19e-01  1.22e-01    1.8e-05
1574700    3.93e-01  3.53e-01    1.55e-03  4.58e-04    8.93e-02  8.05e-02    1.8e-05
1574800    3.93e-01  3.77e-01    2.53e-03  2.21e-03    8.92e-02  8.57e-02    1.8e-05
1574900    2.22e-01  2.15e-01    7.02e-04  3.29e-04    5.06e-02  4.89e-02    1.8e-05
1575000    3.42e-01  3.31e-01    4.21e-03  2.89e-04    7.68e-02  7.54e-02    1.8e-05
1575100    3.92e-01  4.25e-01    2.02e-03  2.81e-03    8.91e-02  9.64e-02    1.8e-05
1575200    2.28e-01  2.27e-01    3.96e-03  4.25e-03    5.04e-02  4.99e-02    1.8e-05
1575300    3.68e-01  3.02e-01    4.88e-03  3.93e-03    8.26e-02  6.77e-02    1.8e-05
1575400    3.92e-01  4.54e-01    1.56e-03  1.60e-03    8.92e-02  1.03e-01    1.8e-05
1575500    3.50e-01  3.85e-01    3.72e-03  1.83e-03    7.94e-02  8.76e-02    1.8e-05
1575600    5.96e-01  5.79e-01    4.69e-03  5.27e-03    1.35e-01  1.31e-01    1.8e-05
1575700    5.22e-01  4.98e-01    2.07e-03  6.86e-05    1.19e-01  1.13e-01    1.8e-05
1575800    3.61e-01  3.32e-01    2.09e-03  1.58e-03    8.20e-02  7.56e-02    1.8e-05
1575900    3.51e-01  4.20e-01    2.04e-03  2.62e-03    7.99e-02  9.54e-02    1.8e-05
1576000    2.24e-01  2.17e-01    1.77e-03  1.73e-03    5.07e-02  4.91e-02    1.8e-05
1576100    3.66e-01  3.82e-01    4.29e-03  3.44e-03    8.24e-02  8.64e-02    1.8e-05
1576200    3.51e-01  3.10e-01    6.36e-03  7.91e-03    7.76e-02  6.66e-02    1.8e-05
1576300    4.88e-01  4.83e-01    1.95e-03  1.35e-03    1.11e-01  1.10e-01    1.8e-05
1576400    3.93e-01  4.36e-01    2.95e-03  1.64e-03    8.91e-02  9.92e-02    1.8e-05
1576500    2.17e-01  1.89e-01    3.86e-03  9.98e-04    4.87e-02  4.30e-02    1.8e-05
1576600    3.92e-01  4.84e-01    1.98e-03  2.63e-03    8.91e-02  1.10e-01    1.8e-05
1576700    4.30e-01  4.06e-01    1.70e-03  1.83e-03    9.77e-02  9.22e-02    1.8e-05
1576800    2.72e-01  2.10e-01    3.61e-03  2.95e-03    6.10e-02  4.68e-02    1.8e-05
1576900    3.92e-01  3.86e-01    4.01e-03  3.06e-03    8.85e-02  8.75e-02    1.8e-05
1577000    6.00e-01  6.41e-01    6.65e-03  6.51e-06    1.35e-01  1.46e-01    1.8e-05
1577100    3.44e-01  3.32e-01    3.61e-03  3.41e-03    7.77e-02  7.50e-02    1.8e-05
1577200    4.28e-01  3.77e-01    1.32e-03  1.08e-03    9.75e-02  8.58e-02    1.8e-05
1577300    3.93e-01  6.41e-01    3.27e-03  2.16e-03    8.90e-02  1.46e-01    1.8e-05
1577400    3.90e-01  6.09e-01    2.06e-03  4.50e-03    8.87e-02  1.38e-01    1.8e-05
1577500    3.98e-01  3.91e-01    5.03e-03  5.12e-03    8.95e-02  8.76e-02    1.8e-05
1577600    3.92e-01  3.79e-01    2.28e-03  8.32e-04    8.91e-02  8.63e-02    1.8e-05
1577700    3.61e-01  3.48e-01    1.67e-03  2.40e-05    8.21e-02  7.92e-02    1.8e-05
1577800    2.71e-01  2.33e-01    3.04e-03  4.08e-03    6.09e-02  5.14e-02    1.8e-05
1577900    2.26e-01  2.24e-01    3.22e-03  2.68e-03    5.04e-02  5.03e-02    1.8e-05
1578000    3.93e-01  3.75e-01    2.21e-03  4.35e-04    8.93e-02  8.55e-02    1.8e-05
1578100    3.63e-01  3.23e-01    8.85e-03  4.43e-03    7.83e-02  7.24e-02    1.8e-05
1578200    2.68e-01  2.05e-01    1.49e-03  9.71e-04    6.09e-02  4.65e-02    1.8e-05
1578300    4.30e-01  3.45e-01    3.69e-03  2.64e-03    9.74e-02  7.81e-02    1.8e-05
1578400    5.23e-01  5.23e-01    1.51e-03  1.09e-03    1.19e-01  1.19e-01    1.8e-05
1578500    2.16e-01  1.78e-01    2.95e-03  1.27e-03    4.88e-02  4.04e-02    1.8e-05
1578600    3.93e-01  4.52e-01    1.98e-03  2.85e-04    8.94e-02  1.03e-01    1.8e-05
1578700    3.92e-01  3.66e-01    4.03e-03  4.74e-03    8.86e-02  8.21e-02    1.8e-05
1578800    5.93e-01  6.22e-01    4.11e-03  2.34e-03    1.35e-01  1.41e-01    1.8e-05
1578900    3.93e-01  3.28e-01    1.53e-03  6.82e-04    8.93e-02  7.48e-02    1.8e-05
1579000    3.52e-01  3.63e-01    6.68e-03  7.32e-03    7.76e-02  7.98e-02    1.8e-05
1579100    4.28e-01  3.20e-01    1.39e-03  1.60e-04    9.74e-02  7.29e-02    1.8e-05
1579200    3.90e-01  4.61e-01    1.98e-03  3.62e-04    8.86e-02  1.05e-01    1.8e-05
1579300    3.50e-01  3.52e-01    6.47e-03  8.37e-03    7.73e-02  7.61e-02    1.8e-05
1579400    3.93e-01  3.33e-01    2.00e-03  2.91e-04    8.93e-02  7.59e-02    1.8e-05
1579500    3.70e-01  3.64e-01    4.21e-03  4.60e-03    8.34e-02  8.18e-02    1.8e-05
1579600    3.92e-01  3.46e-01    1.35e-03  2.25e-04    8.92e-02  7.88e-02    1.8e-05
1579700    4.67e-01  4.30e-01    5.97e-03  3.03e-03    1.05e-01  9.75e-02    1.8e-05
1579800    3.92e-01  3.54e-01    2.36e-03  1.52e-03    8.89e-02  8.05e-02    1.8e-05
1579900    4.63e-01  5.36e-01    3.06e-03  3.43e-03    1.05e-01  1.22e-01    1.8e-05
1580000    3.44e-01  3.18e-01    6.30e-03  3.68e-03    7.79e-02  7.34e-02    1.7e-05
1580100    4.18e-01  3.42e-01    1.29e-03  9.28e-04    9.73e-02  7.97e-02    1.7e-05
1580200    3.54e-01  3.69e-01    1.94e-03  2.37e-03    8.24e-02  8.57e-02    1.7e-05
1580300    3.54e-01  3.61e-01    2.68e-03  1.35e-03    8.23e-02  8.41e-02    1.7e-05
1580400    3.52e-01  3.25e-01    1.69e-03  8.46e-04    8.19e-02  7.57e-02    1.7e-05
1580500    3.86e-01  3.76e-01    3.93e-03  4.58e-03    8.92e-02  8.66e-02    1.7e-05
1580600    2.16e-01  2.04e-01    8.93e-04  4.29e-04    5.04e-02  4.76e-02    1.7e-05
1580700    2.62e-01  2.34e-01    9.28e-04  1.20e-03    6.10e-02  5.45e-02    1.7e-05
1580800    3.43e-01  3.39e-01    1.97e-03  1.96e-03    8.00e-02  7.89e-02    1.7e-05
1580900    2.65e-01  2.31e-01    3.50e-03  4.62e-03    6.09e-02  5.18e-02    1.7e-05
1581000    3.55e-01  2.87e-01    3.15e-03  3.22e-03    8.22e-02  6.63e-02    1.7e-05
1581100    3.80e-01  3.48e-01    2.12e-03  4.84e-04    8.85e-02  8.11e-02    1.7e-05
1581200    3.35e-01  3.78e-01    3.39e-03  6.18e-03    7.74e-02  8.61e-02    1.7e-05
1581300    3.85e-01  3.73e-01    5.06e-03  1.40e-03    8.85e-02  8.70e-02    1.7e-05
1581400    3.83e-01  3.89e-01    1.72e-03  3.24e-04    8.92e-02  9.08e-02    1.7e-05
1581500    5.76e-01  5.39e-01    4.58e-03  6.77e-04    1.34e-01  1.26e-01    1.7e-05
1581600    3.80e-01  3.84e-01    1.87e-03  3.43e-04    8.85e-02  8.97e-02    1.7e-05
1581700    2.12e-01  1.60e-01    5.38e-03  3.21e-03    4.83e-02  3.67e-02    1.7e-05
1581800    5.09e-01  5.86e-01    2.34e-03  2.14e-03    1.18e-01  1.37e-01    1.7e-05
1581900    2.64e-01  2.04e-01    3.13e-03  3.93e-03    6.07e-02  4.58e-02    1.7e-05
1582000    3.44e-01  3.40e-01    1.64e-03  1.37e-03    8.01e-02  7.93e-02    1.7e-05
1582100    3.83e-01  3.44e-01    2.60e-03  1.62e-03    8.91e-02  8.02e-02    1.7e-05
1582200    2.60e-01  3.05e-01    1.16e-03  9.22e-04    6.06e-02  7.10e-02    1.7e-05
1582300    5.55e-01  5.06e-01    6.68e-03  5.52e-03    1.28e-01  1.17e-01    1.7e-05
1582400    3.82e-01  4.12e-01    1.89e-03  2.74e-04    8.89e-02  9.62e-02    1.7e-05
1582500    2.16e-01  2.10e-01    4.97e-04  1.03e-03    5.03e-02  4.88e-02    1.7e-05
1582600    3.85e-01  4.25e-01    3.43e-03  6.55e-03    8.91e-02  9.72e-02    1.7e-05
1582700    3.85e-01  3.73e-01    1.34e-03  2.04e-03    8.97e-02  8.68e-02    1.7e-05
1582800    3.82e-01  3.62e-01    1.38e-03  1.42e-03    8.91e-02  8.44e-02    1.7e-05
1582900    3.83e-01  3.83e-01    1.41e-03  8.61e-04    8.93e-02  8.94e-02    1.7e-05
1583000    3.82e-01  3.36e-01    2.24e-03  3.90e-03    8.89e-02  7.74e-02    1.7e-05
1583100    3.82e-01  3.65e-01    4.07e-03  2.90e-03    8.83e-02  8.46e-02    1.7e-05
1583200    3.45e-01  3.95e-01    7.12e-03  9.80e-03    7.75e-02  8.71e-02    1.7e-05
1583300    4.53e-01  3.38e-01    3.69e-03  1.13e-03    1.05e-01  7.88e-02    1.7e-05
1583400    3.60e-01  3.79e-01    5.01e-03  4.83e-03    8.27e-02  8.72e-02    1.7e-05
1583500    3.83e-01  4.53e-01    2.47e-03  1.36e-03    8.90e-02  1.06e-01    1.7e-05
1583600    2.62e-01  2.73e-01    1.97e-03  3.22e-04    6.08e-02  6.36e-02    1.7e-05
1583700    2.62e-01  2.23e-01    1.49e-03  1.41e-03    6.10e-02  5.18e-02    1.7e-05
1583800    4.15e-01  3.80e-01    1.67e-03  4.51e-03    9.66e-02  8.75e-02    1.7e-05
1583900    3.84e-01  3.92e-01    1.28e-03  2.17e-03    8.94e-02  9.13e-02    1.7e-05
1584000    3.87e-01  3.80e-01    6.68e-03  7.76e-03    8.79e-02  8.54e-02    1.7e-05
1584100    3.80e-01  3.65e-01    2.27e-03  2.29e-03    8.84e-02  8.49e-02    1.7e-05
1584200    3.83e-01  3.34e-01    1.50e-03  9.28e-04    8.92e-02  7.78e-02    1.7e-05
1584300    3.86e-01  3.74e-01    5.19e-03  6.60e-03    8.87e-02  8.48e-02    1.7e-05
1584400    2.30e-01  1.92e-01    1.02e-02  7.53e-03    4.92e-02  4.19e-02    1.7e-05
1584500    3.54e-01  3.35e-01    1.85e-03  1.55e-03    8.24e-02  7.81e-02    1.7e-05
1584600    3.53e-01  4.14e-01    1.59e-03  1.21e-04    8.22e-02  9.66e-02    1.7e-05
1584700    3.81e-01  4.80e-01    1.73e-03  4.28e-03    8.88e-02  1.11e-01    1.7e-05
1584800    3.84e-01  4.72e-01    2.06e-03  1.85e-03    8.94e-02  1.10e-01    1.7e-05
1584900    3.81e-01  3.98e-01    1.31e-03  2.67e-04    8.89e-02  9.29e-02    1.7e-05
1585000    3.84e-01  4.40e-01    2.59e-03  2.11e-03    8.93e-02  1.03e-01    1.7e-05
1585100    3.86e-01  3.00e-01    2.94e-03  3.62e-03    8.96e-02  6.92e-02    1.7e-05
1585200    3.59e-01  3.44e-01    9.26e-03  9.85e-03    8.14e-02  7.77e-02    1.7e-05
1585300    3.83e-01  4.06e-01    2.09e-03  4.19e-04    8.91e-02  9.46e-02    1.7e-05
1585400    4.80e-01  4.38e-01    4.28e-03  4.51e-03    1.11e-01  1.01e-01    1.7e-05
1585500    3.83e-01  3.39e-01    1.73e-03  1.90e-04    8.92e-02  7.92e-02    1.7e-05
1585600    4.16e-01  3.64e-01    2.07e-03  3.13e-03    9.69e-02  8.43e-02    1.7e-05
1585700    3.51e-01  3.11e-01    1.71e-03  6.75e-04    8.18e-02  7.25e-02    1.7e-05
1585800    4.52e-01  4.61e-01    3.12e-03  2.36e-03    1.05e-01  1.07e-01    1.7e-05
1585900    3.90e-01  4.06e-01    5.57e-03  3.68e-03    8.95e-02  9.40e-02    1.7e-05
1586000    2.64e-01  2.54e-01    1.62e-03  5.72e-05    6.13e-02  5.93e-02    1.7e-05
1586100    3.54e-01  2.94e-01    2.62e-03  1.42e-03    8.21e-02  6.85e-02    1.7e-05
1586200    3.83e-01  4.50e-01    1.94e-03  2.58e-03    8.92e-02  1.05e-01    1.7e-05
1586300    3.80e-01  3.69e-01    4.34e-03  8.43e-03    8.76e-02  8.21e-02    1.7e-05
1586400    3.46e-01  4.46e-01    5.31e-03  4.40e-03    7.99e-02  1.04e-01    1.7e-05
1586500    3.86e-01  3.20e-01    5.85e-03  7.73e-03    8.83e-02  7.08e-02    1.7e-05
1586600    5.08e-01  4.70e-01    1.49e-03  2.84e-04    1.19e-01  1.10e-01    1.7e-05
1586700    3.83e-01  3.40e-01    1.46e-03  9.84e-04    8.92e-02  7.93e-02    1.7e-05
1586800    3.80e-01  3.56e-01    1.71e-03  9.43e-04    8.85e-02  8.29e-02    1.7e-05
1586900    3.84e-01  3.65e-01    2.59e-03  2.56e-03    8.92e-02  8.48e-02    1.7e-05
1587000    3.83e-01  4.37e-01    1.96e-03  1.61e-03    8.91e-02  1.02e-01    1.7e-05
1587100    4.57e-01  3.89e-01    5.92e-03  1.96e-03    1.05e-01  9.06e-02    1.7e-05
1587200    3.81e-01  4.96e-01    1.81e-03  3.08e-03    8.87e-02  1.15e-01    1.7e-05
1587300    2.64e-01  2.31e-01    3.30e-03  2.72e-03    6.07e-02  5.31e-02    1.7e-05
1587400    3.83e-01  4.19e-01    2.76e-03  9.83e-05    8.90e-02  9.77e-02    1.7e-05
1587500    2.18e-01  2.24e-01    2.38e-03  2.63e-03    5.04e-02  5.15e-02    1.7e-05
1587600    3.87e-01  3.82e-01    4.72e-03  4.57e-03    8.92e-02  8.80e-02    1.7e-05
1587700    2.60e-01  2.56e-01    7.14e-04  5.99e-04    6.07e-02  5.97e-02    1.7e-05
1587800    4.22e-01  3.16e-01    3.14e-03  3.76e-03    9.81e-02  7.29e-02    1.7e-05
1587900    3.80e-01  4.16e-01    1.97e-03  5.36e-04    8.84e-02  9.71e-02    1.7e-05
1588000    2.21e-01  2.18e-01    3.40e-03  2.82e-03    5.03e-02  5.01e-02    1.7e-05
1588100    4.16e-01  4.44e-01    2.86e-03  3.82e-03    9.67e-02  1.03e-01    1.7e-05
1588200    3.45e-01  1.34e-01    1.61e-03  7.41e-04    8.03e-02  3.12e-02    1.7e-05
1588300    3.51e-01  1.35e-01    6.40e-03  3.68e-03    8.08e-02  3.05e-02    1.7e-05
1588400    3.81e-01  3.80e-01    2.96e-03  2.23e-03    8.84e-02  8.84e-02    1.7e-05
1588500    5.84e-01  5.45e-01    5.28e-03  8.60e-04    1.35e-01  1.27e-01    1.7e-05
1588600    5.50e-01  4.34e-01    4.05e-03  2.68e-03    1.28e-01  1.01e-01    1.7e-05
1588700    5.46e-01  5.29e-01    3.12e-03  1.07e-05    1.27e-01  1.23e-01    1.7e-05
1588800    3.83e-01  4.87e-01    2.22e-03  2.69e-03    8.92e-02  1.13e-01    1.7e-05
1588900    4.50e-01  4.34e-01    2.49e-03  6.01e-03    1.05e-01  9.95e-02    1.7e-05
1589000    2.17e-01  1.95e-01    7.94e-04  3.32e-04    5.05e-02  4.56e-02    1.7e-05
1589100    5.48e-01  6.14e-01    2.49e-03  3.45e-03    1.28e-01  1.43e-01    1.7e-05
1589200    2.17e-01  1.82e-01    7.38e-03  5.89e-03    4.83e-02  4.07e-02    1.7e-05
1589300    3.86e-01  3.33e-01    2.37e-03  3.64e-04    8.98e-02  7.78e-02    1.7e-05
1589400    3.84e-01  3.81e-01    1.85e-03  2.77e-03    8.93e-02  8.85e-02    1.7e-05
1589500    3.84e-01  3.77e-01    2.04e-03  1.11e-03    8.94e-02  8.79e-02    1.7e-05
1589600    3.43e-01  4.02e-01    2.02e-03  4.44e-04    7.99e-02  9.37e-02    1.7e-05
1589700    3.83e-01  3.20e-01    1.87e-03  2.11e-03    8.91e-02  7.44e-02    1.7e-05
1589800    3.82e-01  4.23e-01    1.55e-03  3.78e-04    8.91e-02  9.87e-02    1.7e-05
1589900    2.65e-01  2.20e-01    3.03e-03  2.24e-03    6.12e-02  5.09e-02    1.7e-05
1590000    3.82e-01  3.60e-01    1.61e-03  2.54e-03    8.91e-02  8.37e-02    1.7e-05
1590100    2.25e-01  2.03e-01    4.70e-03  4.07e-03    5.03e-02  4.56e-02    1.7e-05
1590200    2.64e-01  2.74e-01    2.92e-03  1.88e-03    6.10e-02  6.36e-02    1.7e-05
1590300    2.63e-01  2.22e-01    2.16e-03  1.70e-03    6.09e-02  5.15e-02    1.7e-05
1590400    3.54e-01  3.61e-01    1.81e-03  8.81e-04    8.24e-02  8.43e-02    1.7e-05
1590500    3.81e-01  3.44e-01    1.87e-03  7.40e-04    8.87e-02  8.03e-02    1.7e-05
1590600    4.17e-01  3.43e-01    1.52e-03  1.02e-03    9.71e-02  8.00e-02    1.7e-05
1590700    2.61e-01  1.93e-01    1.21e-03  9.81e-04    6.07e-02  4.49e-02    1.7e-05
1590800    3.82e-01  3.93e-01    1.35e-03  1.54e-03    8.90e-02  9.15e-02    1.7e-05
1590900    3.84e-01  3.65e-01    2.87e-03  2.85e-03    8.92e-02  8.48e-02    1.7e-05
1591000    3.43e-01  3.94e-01    2.00e-03  4.05e-03    7.99e-02  9.16e-02    1.7e-05
1591100    5.53e-01  5.14e-01    5.61e-03  5.00e-03    1.28e-01  1.19e-01    1.7e-05
1591200    3.89e-01  4.30e-01    3.70e-03  3.22e-03    9.00e-02  9.99e-02    1.7e-05
1591300    3.52e-01  2.98e-01    1.65e-03  1.75e-03    8.20e-02  6.94e-02    1.7e-05
1591400    3.86e-01  3.49e-01    3.93e-03  4.96e-03    8.93e-02  8.00e-02    1.7e-05
1591500    3.84e-01  4.06e-01    3.30e-03  1.59e-03    8.91e-02  9.47e-02    1.7e-05
1591600    3.38e-01  3.51e-01    4.05e-03  4.62e-03    7.80e-02  8.06e-02    1.7e-05
1591700    3.85e-01  3.72e-01    3.70e-03  4.49e-03    8.90e-02  8.57e-02    1.7e-05
1591800    5.51e-01  4.91e-01    4.29e-03  8.44e-04    1.28e-01  1.14e-01    1.7e-05
1591900    3.54e-01  3.71e-01    1.62e-03  3.95e-03    8.24e-02  8.57e-02    1.7e-05
1592000    3.41e-01  4.14e-01    1.60e-03  3.71e-03    7.95e-02  9.62e-02    1.7e-05
1592100    4.52e-01  4.41e-01    4.02e-03  3.72e-03    1.05e-01  1.02e-01    1.7e-05
1592200    5.11e-01  3.99e-01    2.99e-03  2.88e-03    1.19e-01  9.28e-02    1.7e-05
1592300    2.63e-01  2.07e-01    2.44e-03  1.73e-03    6.08e-02  4.80e-02    1.7e-05
1592400    3.83e-01  3.98e-01    1.46e-03  5.57e-04    8.93e-02  9.28e-02    1.7e-05
1592500    5.73e-01  5.94e-01    2.71e-03  3.56e-04    1.33e-01  1.39e-01    1.7e-05
1592600    3.41e-01  3.47e-01    6.45e-03  2.27e-03    7.70e-02  8.06e-02    1.7e-05
1592700    3.45e-01  4.32e-01    1.84e-03  1.95e-04    8.04e-02  1.01e-01    1.7e-05
1592800    4.23e-01  3.61e-01    2.60e-03  3.20e-03    9.84e-02  8.36e-02    1.7e-05
1592900    3.83e-01  3.95e-01    1.57e-03  3.49e-04    8.92e-02  9.21e-02    1.7e-05
1593000    3.82e-01  4.03e-01    1.43e-03  2.12e-03    8.90e-02  9.38e-02    1.7e-05
1593100    3.82e-01  4.38e-01    1.38e-03  5.29e-04    8.91e-02  1.02e-01    1.7e-05
1593200    3.51e-01  3.03e-01    2.05e-03  1.10e-03    8.17e-02  7.05e-02    1.7e-05
1593300    3.82e-01  4.48e-01    2.15e-03  2.17e-03    8.89e-02  1.04e-01    1.7e-05
1593400    3.82e-01  4.06e-01    1.48e-03  7.60e-04    8.90e-02  9.46e-02    1.7e-05
1593500    1.98e-01  2.32e-01    1.95e-03  3.61e-03    4.61e-02  5.36e-02    1.7e-05
1593600    2.19e-01  2.41e-01    2.55e-03  2.36e-03    5.05e-02  5.58e-02    1.7e-05
1593700    3.83e-01  4.03e-01    1.57e-03  3.61e-04    8.92e-02  9.40e-02    1.7e-05
1593800    3.43e-01  4.34e-01    1.50e-03  1.60e-03    8.00e-02  1.01e-01    1.7e-05
1593900    3.80e-01  4.25e-01    1.77e-03  2.21e-04    8.86e-02  9.91e-02    1.7e-05
1594000    3.82e-01  3.60e-01    1.39e-03  9.35e-06    8.91e-02  8.40e-02    1.7e-05
1594100    4.17e-01  3.69e-01    1.96e-03  2.18e-03    9.71e-02  8.60e-02    1.7e-05
1594200    3.47e-01  3.19e-01    7.75e-03  1.55e-03    7.75e-02  7.44e-02    1.7e-05
1594300    3.88e-01  4.01e-01    5.18e-03  2.92e-03    8.90e-02  9.31e-02    1.7e-05
1594400    2.09e-01  2.86e-01    2.30e-03  4.86e-03    4.85e-02  6.60e-02    1.7e-05
1594500    2.15e-01  1.84e-01    6.25e-03  6.24e-03    4.85e-02  4.09e-02    1.7e-05
1594600    3.33e-01  3.67e-01    4.03e-03  9.85e-03    7.67e-02  8.00e-02    1.7e-05
1594700    3.82e-01  3.52e-01    1.99e-03  1.99e-05    8.90e-02  8.21e-02    1.7e-05
1594800    3.82e-01  3.89e-01    3.22e-03  4.27e-03    8.87e-02  8.98e-02    1.7e-05
1594900    3.54e-01  3.60e-01    3.27e-03  5.04e-03    8.20e-02  8.26e-02    1.7e-05
1595000    2.21e-01  2.14e-01    3.58e-03  3.45e-03    5.03e-02  4.88e-02    1.7e-05
1595100    3.81e-01  3.98e-01    1.28e-03  8.21e-04    8.89e-02  9.29e-02    1.7e-05
1595200    5.12e-01  4.35e-01    2.47e-03  4.24e-04    1.19e-01  1.01e-01    1.7e-05
1595300    3.82e-01  4.26e-01    1.55e-03  1.33e-03    8.90e-02  9.93e-02    1.7e-05
1595400    3.86e-01  4.02e-01    4.63e-03  5.69e-03    8.90e-02  9.21e-02    1.7e-05
1595500    3.45e-01  3.34e-01    6.38e-03  8.28e-03    7.82e-02  7.35e-02    1.7e-05
1595600    1.56e-01  1.54e-01    5.63e-03  4.97e-03    3.63e-02  3.58e-02    1.7e-05
1595700    3.87e-01  3.89e-01    5.05e-03  3.89e-03    8.90e-02  9.01e-02    1.7e-05
1595800    2.62e-01  2.26e-01    2.50e-03  2.59e-03    6.06e-02  5.21e-02    1.7e-05
1595900    4.20e-01  3.46e-01    2.61e-03  2.35e-03    9.76e-02  8.05e-02    1.7e-05
1596000    5.75e-01  6.13e-01    2.57e-03  4.05e-05    1.34e-01  1.43e-01    1.7e-05
1596100    3.81e-01  4.27e-01    1.23e-03  7.00e-04    8.89e-02  9.97e-02    1.7e-05
1596200    3.45e-01  3.61e-01    7.14e-03  5.98e-04    7.74e-02  8.43e-02    1.7e-05
1596300    5.80e-01  6.36e-01    4.89e-03  8.31e-04    1.35e-01  1.48e-01    1.7e-05
1596400    3.83e-01  3.75e-01    1.38e-03  5.74e-04    8.92e-02  8.74e-02    1.7e-05
1596500    3.83e-01  4.01e-01    2.46e-03  2.48e-03    8.91e-02  9.32e-02    1.7e-05
1596600    3.88e-01  4.62e-01    5.34e-03  1.63e-03    8.91e-02  1.08e-01    1.7e-05
1596700    4.53e-01  4.74e-01    3.56e-03  4.94e-03    1.05e-01  1.10e-01    1.7e-05
1596800    3.83e-01  3.70e-01    1.39e-03  1.29e-04    8.93e-02  8.64e-02    1.7e-05
1596900    3.83e-01  3.95e-01    3.40e-03  2.79e-03    8.88e-02  9.19e-02    1.7e-05
1597000    3.33e-01  3.56e-01    2.98e-03  5.57e-03    7.71e-02  8.12e-02    1.7e-05
1597100    3.82e-01  3.74e-01    1.32e-03  2.96e-05    8.91e-02  8.72e-02    1.7e-05
1597200    3.83e-01  3.97e-01    2.24e-03  8.89e-04    8.91e-02  9.25e-02    1.7e-05
1597300    2.65e-01  2.44e-01    3.55e-03  3.68e-03    6.08e-02  5.57e-02    1.7e-05
1597400    3.82e-01  3.92e-01    1.47e-03  1.66e-03    8.89e-02  9.13e-02    1.7e-05
1597500    3.43e-01  3.61e-01    6.11e-03  4.00e-03    7.77e-02  8.33e-02    1.7e-05
1597600    3.83e-01  3.95e-01    1.67e-03  3.68e-04    8.91e-02  9.20e-02    1.7e-05
1597700    3.53e-01  3.20e-01    1.75e-03  1.80e-03    8.22e-02  7.45e-02    1.7e-05
1597800    3.87e-01  3.79e-01    3.96e-03  2.55e-03    8.94e-02  8.80e-02    1.7e-05
1597900    3.84e-01  4.07e-01    3.01e-03  1.44e-03    8.92e-02  9.49e-02    1.7e-05
1598000    4.52e-01  5.10e-01    3.53e-03  3.99e-03    1.05e-01  1.18e-01    1.7e-05
