# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
1066800    9.95e-01  1.06e+00    3.80e-03  3.36e-03    1.21e-01  1.29e-01    6.6e-05
1066900    7.73e-01  7.67e-01    4.21e-03  2.72e-03    9.43e-02  9.36e-02    6.6e-05
1067000    7.81e-01  7.43e-01    6.41e-03  3.05e-03    9.49e-02  9.08e-02    6.6e-05
1067100    6.81e-01  7.09e-01    5.83e-03  4.14e-03    8.27e-02  8.64e-02    6.6e-05
1067200    7.79e-01  8.48e-01    3.95e-03  2.89e-03    9.50e-02  1.04e-01    6.6e-05
1067300    8.13e-01  6.52e-01    2.85e-03  2.03e-03    9.93e-02  7.97e-02    6.6e-05
1067400    7.58e-01  7.19e-01    8.68e-03  8.41e-03    9.17e-02  8.69e-02    6.6e-05
1067500    7.77e-01  1.08e+00    6.62e-03  4.43e-03    9.45e-02  1.32e-01    6.6e-05
1067600    4.26e-01  4.27e-01    3.47e-03  3.57e-03    5.18e-02  5.19e-02    6.6e-05
1067700    1.17e+00  1.01e+00    5.71e-03  1.92e-03    1.43e-01  1.24e-01    6.6e-05
1067800    4.24e-01  3.72e-01    2.32e-03  4.27e-03    5.17e-02  4.50e-02    6.6e-05
1067900    1.08e+00  9.69e-01    9.05e-03  8.38e-03    1.31e-01  1.18e-01    6.6e-05
1068000    8.16e-01  6.66e-01    2.68e-03  4.17e-04    9.97e-02  8.14e-02    6.6e-05
1068100    7.47e-01  6.62e-01    3.96e-03  3.20e-03    9.12e-02  8.08e-02    6.6e-05
1068200    7.81e-01  7.86e-01    4.34e-03  1.62e-03    9.53e-02  9.61e-02    6.6e-05
1068300    7.72e-01  8.55e-01    3.40e-03  9.53e-03    9.42e-02  1.03e-01    6.6e-05
1068400    6.76e-01  7.47e-01    5.16e-03  2.15e-03    8.22e-02  9.13e-02    6.6e-05
1068500    7.44e-01  6.12e-01    9.22e-03  8.99e-03    8.98e-02  7.34e-02    6.6e-05
1068600    8.17e-01  8.20e-01    5.75e-03  5.47e-03    9.95e-02  9.99e-02    6.6e-05
1068700    7.83e-01  7.03e-01    2.83e-03  4.91e-03    9.56e-02  8.56e-02    6.6e-05
1068800    4.24e-01  3.80e-01    1.62e-03  4.57e-05    5.18e-02  4.64e-02    6.6e-05
1068900    8.28e-01  7.32e-01    6.67e-03  4.02e-03    1.01e-01  8.93e-02    6.6e-05
1069000    1.17e+00  1.10e+00    5.00e-03  1.54e-03    1.43e-01  1.35e-01    6.6e-05
1069100    4.26e-01  4.14e-01    2.99e-03  3.35e-03    5.19e-02  5.03e-02    6.6e-05
1069200    9.83e-01  8.77e-01    2.34e-03  1.39e-05    1.20e-01  1.07e-01    6.6e-05
1069300    4.42e-01  4.39e-01    1.45e-03  1.39e-03    5.40e-02  5.36e-02    6.6e-05
1069400    8.18e-01  8.71e-01    2.09e-03  2.70e-03    9.99e-02  1.06e-01    6.6e-05
1069500    1.07e+00  9.69e-01    1.31e-02  1.32e-02    1.30e-01  1.17e-01    6.6e-05
1069600    7.32e-01  7.96e-01    2.36e-03  2.31e-03    8.94e-02  9.73e-02    6.6e-05
1069700    6.53e-01  6.27e-01    5.84e-03  7.07e-03    7.93e-02  7.58e-02    6.6e-05
1069800    7.44e-01  6.80e-01    7.70e-03  7.43e-03    9.02e-02  8.24e-02    6.6e-05
1069900    7.42e-01  6.68e-01    1.82e-03  2.97e-03    9.07e-02  8.15e-02    6.6e-05
1070000    8.13e-01  8.20e-01    2.15e-03  6.37e-05    9.94e-02  1.00e-01    6.6e-05
1070100    7.35e-01  6.90e-01    7.24e-03  9.57e-03    8.92e-02  8.31e-02    6.6e-05
1070200    9.02e-01  8.93e-01    2.11e-03  4.34e-03    1.10e-01  1.09e-01    6.6e-05
1070300    8.12e-01  7.33e-01    5.78e-03  6.52e-03    9.89e-02  8.91e-02    6.6e-05
1070400    6.51e-01  6.95e-01    4.52e-03  1.81e-04    7.92e-02  8.49e-02    6.6e-05
1070500    1.04e+00  1.05e+00    1.17e-02  1.12e-02    1.25e-01  1.27e-01    6.6e-05
1070600    4.24e-01  4.20e-01    2.36e-03  3.46e-03    5.17e-02  5.10e-02    6.6e-05
1070700    7.19e-01  3.09e-01    8.19e-03  8.76e-03    8.74e-02  3.67e-02    6.6e-05
1070800    4.29e-01  4.48e-01    3.63e-03  1.79e-03    5.21e-02  5.47e-02    6.6e-05
1070900    4.22e-01  4.45e-01    1.52e-03  1.66e-03    5.16e-02  5.43e-02    6.6e-05
1071000    9.20e-01  8.86e-01    2.05e-03  2.60e-03    1.12e-01  1.08e-01    6.6e-05
1071100    7.56e-01  5.79e-01    8.52e-03  8.37e-03    9.15e-02  6.96e-02    6.6e-05
1071200    7.32e-01  6.92e-01    1.79e-03  7.56e-04    8.94e-02  8.45e-02    6.6e-05
1071300    8.12e-01  7.86e-01    3.97e-03  1.91e-03    9.90e-02  9.60e-02    6.6e-05
1071400    7.82e-01  7.80e-01    4.53e-03  4.36e-03    9.54e-02  9.51e-02    6.6e-05
1071500    8.18e-01  7.71e-01    2.78e-03  2.35e-03    9.98e-02  9.41e-02    6.6e-05
1071600    1.05e+00  9.81e-01    3.18e-03  1.41e-03    1.28e-01  1.20e-01    6.6e-05
1071700    6.81e-01  6.78e-01    3.02e-03  3.89e-03    8.31e-02  8.26e-02    6.6e-05
1071800    7.35e-01  7.25e-01    3.91e-03  3.46e-03    8.96e-02  8.85e-02    6.6e-05
1071900    7.75e-01  6.85e-01    6.33e-03  4.00e-03    9.43e-02  8.35e-02    6.6e-05
1072000    8.13e-01  8.73e-01    3.80e-03  1.35e-03    9.93e-02  1.07e-01    6.6e-05
1072100    6.91e-01  6.53e-01    7.02e-03  2.31e-03    8.37e-02  7.98e-02    6.6e-05
1072200    7.43e-01  1.07e+00    9.49e-04  8.91e-04    9.08e-02  1.31e-01    6.6e-05
1072300    2.81e-01  3.35e-01    7.57e-03  6.49e-03    3.43e-02  4.09e-02    6.6e-05
1072400    7.56e-01  6.93e-01    5.31e-03  3.81e-03    9.21e-02  8.45e-02    6.6e-05
1072500    7.53e-01  8.50e-01    5.25e-03  4.61e-03    9.17e-02  1.04e-01    6.6e-05
1072600    7.33e-01  6.24e-01    1.53e-03  2.01e-03    8.96e-02  7.62e-02    6.6e-05
1072700    4.08e-01  4.65e-01    5.68e-03  7.93e-03    4.95e-02  5.62e-02    6.6e-05
1072800    4.31e-01  4.94e-01    3.71e-03  3.08e-03    5.23e-02  6.02e-02    6.6e-05
1072900    8.24e-01  1.08e+00    2.73e-03  4.84e-03    1.01e-01  1.32e-01    6.6e-05
1073000    7.76e-01  7.81e-01    3.73e-03  2.67e-04    9.47e-02  9.55e-02    6.6e-05
1073100    6.75e-01  6.93e-01    3.00e-03  1.67e-03    8.24e-02  8.47e-02    6.6e-05
1073200    7.29e-01  7.26e-01    3.41e-03  3.37e-03    8.90e-02  8.86e-02    6.6e-05
1073300    6.51e-01  6.24e-01    4.66e-03  5.93e-03    7.93e-02  7.57e-02    6.6e-05
1073400    8.14e-01  8.08e-01    2.39e-03  8.98e-04    9.95e-02  9.88e-02    6.6e-05
1073500    4.76e-01  4.48e-01    1.62e-02  1.88e-02    5.17e-02  4.53e-02    6.6e-05
1073600    8.22e-01  6.58e-01    8.77e-03  7.26e-03    9.96e-02  7.96e-02    6.6e-05
1073700    7.46e-01  7.72e-01    9.67e-04  1.55e-03    9.12e-02  9.44e-02    6.6e-05
1073800    7.82e-01  7.52e-01    4.95e-03  5.36e-03    9.52e-02  9.15e-02    6.6e-05
1073900    4.35e-01  4.30e-01    7.38e-03  7.20e-03    5.18e-02  5.12e-02    6.6e-05
1074000    6.51e-01  6.26e-01    4.54e-03  1.21e-03    7.93e-02  7.66e-02    6.6e-05
1074100    4.33e-01  5.19e-01    4.87e-03  1.59e-03    5.23e-02  6.34e-02    6.6e-05
1074200    8.15e-01  9.11e-01    4.66e-03  3.47e-05    9.94e-02  1.11e-01    6.6e-05
1074300    8.11e-01  7.04e-01    3.38e-03  3.95e-03    9.90e-02  8.59e-02    6.6e-05
1074400    1.02e+00  1.14e+00    1.55e-03  1.07e-03    1.24e-01  1.39e-01    6.6e-05
1074500    7.73e-01  7.80e-01    4.49e-03  6.61e-03    9.42e-02  9.47e-02    6.6e-05
1074600    7.44e-01  8.20e-01    8.89e-04  2.05e-05    9.10e-02  1.00e-01    6.6e-05
1074700    7.14e-01  7.40e-01    4.49e-03  4.14e-03    8.72e-02  9.03e-02    6.6e-05
1074800    8.13e-01  9.28e-01    2.27e-03  2.31e-03    9.93e-02  1.13e-01    6.6e-05
1074900    8.18e-01  1.07e+00    3.46e-03  4.23e-03    9.98e-02  1.30e-01    6.6e-05
1075000    4.26e-01  4.47e-01    4.99e-03  5.39e-03    5.15e-02  5.39e-02    6.6e-05
1075100    9.09e-01  7.87e-01    1.14e-02  1.10e-02    1.10e-01  9.47e-02    6.6e-05
1075200    8.93e-01  7.77e-01    1.78e-03  8.86e-04    1.09e-01  9.49e-02    6.6e-05
1075300    4.35e-01  4.35e-01    6.32e-03  6.36e-03    5.22e-02  5.21e-02    6.6e-05
1075400    4.29e-01  3.97e-01    1.52e-03  1.45e-03    5.24e-02  4.84e-02    6.6e-05
1075500    4.75e-01  4.58e-01    1.05e-02  9.97e-03    5.55e-02  5.35e-02    6.6e-05
1075600    9.13e-01  8.27e-01    1.17e-02  7.00e-03    1.10e-01  1.00e-01    6.6e-05
1075700    7.51e-01  7.94e-01    2.91e-03  3.31e-03    9.18e-02  9.69e-02    6.6e-05
1075800    1.07e+00  1.15e+00    5.58e-03  1.02e-02    1.31e-01  1.40e-01    6.6e-05
1075900    7.35e-01  6.81e-01    6.31e-03  6.19e-03    8.93e-02  8.27e-02    6.6e-05
1076000    8.22e-01  8.49e-01    3.05e-03  1.93e-03    1.00e-01  1.04e-01    6.6e-05
1076100    8.18e-01  6.51e-01    2.43e-03  3.33e-04    9.99e-02  7.96e-02    6.6e-05
1076200    1.04e+00  1.06e+00    2.36e-03  4.05e-04    1.27e-01  1.29e-01    6.6e-05
1076300    4.38e-01  4.35e-01    8.10e-03  3.09e-03    5.19e-02  5.29e-02    6.6e-05
1076400    7.41e-01  3.57e-01    1.38e-02  1.01e-02    8.94e-02  4.23e-02    6.6e-05
1076500    4.32e-01  4.50e-01    2.00e-03  3.15e-04    5.27e-02  5.50e-02    6.6e-05
1076600    4.33e-01  3.89e-01    9.32e-04  7.90e-04    5.30e-02  4.75e-02    6.6e-05
1076700    8.22e-01  6.83e-01    2.10e-03  5.73e-04    1.00e-01  8.35e-02    6.6e-05
1076800    8.58e-01  7.53e-01    1.67e-02  1.45e-02    1.02e-01  8.92e-02    6.6e-05
1076900    8.11e-01  6.88e-01    4.29e-03  4.25e-03    9.90e-02  8.38e-02    6.6e-05
1077000    8.13e-01  6.69e-01    2.84e-03  6.96e-04    9.93e-02  8.17e-02    6.6e-05
1077100    7.33e-01  6.42e-01    1.82e-03  3.00e-03    8.96e-02  7.84e-02    6.6e-05
1077200    9.86e-01  1.11e+00    5.51e-03  5.62e-03    1.20e-01  1.36e-01    6.6e-05
1077300    6.75e-01  6.13e-01    3.38e-03  1.46e-03    8.24e-02  7.49e-02    6.6e-05
1077400    7.29e-01  5.97e-01    1.64e-03  5.18e-04    8.91e-02  7.30e-02    6.6e-05
1077500    7.77e-01  6.87e-01    6.36e-03  5.76e-03    9.44e-02  8.36e-02    6.6e-05
1077600    7.80e-01  7.38e-01    2.91e-03  3.27e-03    9.53e-02  9.01e-02    6.6e-05
1077700    4.24e-01  6.03e-01    1.71e-03  3.29e-03    5.18e-02  7.35e-02    6.6e-05
1077800    7.48e-01  6.52e-01    2.87e-03  1.82e-03    9.13e-02  7.97e-02    6.6e-05
1077900    8.16e-01  7.49e-01    3.21e-03  2.83e-03    9.96e-02  9.15e-02    6.6e-05
1078000    4.00e-01  4.20e-01    6.33e-03  1.02e-02    4.85e-02  5.02e-02    6.6e-05
1078100    2.87e-01  3.12e-01    1.16e-02  1.16e-02    3.50e-02  3.81e-02    6.6e-05
1078200    3.98e-01  3.81e-01    3.99e-03  5.70e-04    4.85e-02  4.66e-02    6.6e-05
1078300    6.69e-01  6.71e-01    5.36e-03  1.99e-03    8.13e-02  8.20e-02    6.6e-05
1078400    7.76e-01  6.70e-01    1.30e-02  1.31e-02    9.27e-02  7.93e-02    6.6e-05
1078500    8.21e-01  7.58e-01    1.05e-02  1.15e-02    9.90e-02  9.09e-02    6.6e-05
1078600    8.14e-01  6.71e-01    2.28e-03  1.97e-05    9.95e-02  8.21e-02    6.6e-05
1078700    8.12e-01  6.24e-01    5.00e-03  4.03e-03    9.90e-02  7.60e-02    6.6e-05
1078800    1.02e+00  9.81e-01    3.92e-03  1.16e-03    1.25e-01  1.20e-01    6.6e-05
1078900    7.71e-01  6.83e-01    4.73e-03  1.77e-03    9.39e-02  8.34e-02    6.6e-05
1079000    8.98e-01  8.84e-01    2.18e-03  4.23e-04    1.10e-01  1.08e-01    6.6e-05
1079100    7.65e-01  6.41e-01    3.76e-03  3.55e-03    9.33e-02  7.82e-02    6.6e-05
1079200    9.85e-01  7.50e-01    4.29e-03  1.60e-03    1.20e-01  9.16e-02    6.6e-05
1079300    7.82e-01  6.71e-01    6.66e-03  8.19e-03    9.51e-02  8.10e-02    6.6e-05
1079400    4.24e-01  3.95e-01    1.57e-03  1.22e-03    5.18e-02  4.82e-02    6.6e-05
1079500    4.29e-01  4.49e-01    4.80e-03  7.25e-03    5.18e-02  5.36e-02    6.6e-05
1079600    8.13e-01  7.51e-01    1.98e-03  1.06e-03    9.93e-02  9.19e-02    6.6e-05
1079700    4.56e-01  4.93e-01    2.33e-03  2.88e-03    5.56e-02  6.01e-02    6.6e-05
1079800    7.34e-01  8.11e-01    7.67e-03  8.87e-03    8.89e-02  9.82e-02    6.6e-05
1079900    4.41e-01  4.74e-01    3.63e-03  4.93e-03    5.36e-02  5.74e-02    6.6e-05
1080000    7.47e-01  7.08e-01    4.96e-03  5.99e-03    9.33e-02  8.82e-02    6.3e-05
1080100    4.14e-01  4.36e-01    1.45e-03  1.44e-03    5.19e-02  5.46e-02    6.3e-05
1080200    7.89e-01  7.54e-01    4.04e-03  3.86e-03    9.88e-02  9.43e-02    6.3e-05
1080300    7.54e-01  7.73e-01    7.53e-03  6.48e-03    9.37e-02  9.63e-02    6.3e-05
1080400    7.31e-01  6.63e-01    1.30e-03  1.15e-03    9.17e-02  8.31e-02    6.3e-05
1080500    7.38e-01  7.06e-01    4.00e-03  1.16e-04    9.24e-02  8.85e-02    6.3e-05
1080600    7.95e-01  7.36e-01    2.51e-03  1.27e-03    9.96e-02  9.23e-02    6.3e-05
1080700    7.20e-01  7.11e-01    8.87e-03  8.19e-03    8.98e-02  8.87e-02    6.3e-05
1080800    7.91e-01  7.10e-01    2.09e-03  1.29e-04    9.92e-02  8.91e-02    6.3e-05
1080900    7.20e-01  5.98e-01    2.56e-03  3.45e-03    9.02e-02  7.48e-02    6.3e-05
1081000    7.59e-01  5.99e-01    6.62e-03  4.27e-03    9.45e-02  7.48e-02    6.3e-05
1081100    4.47e-01  4.25e-01    1.17e-02  1.10e-02    5.25e-02  4.99e-02    6.3e-05
1081200    6.40e-01  6.01e-01    6.68e-03  1.33e-03    7.95e-02  7.53e-02    6.3e-05
1081300    7.52e-01  6.87e-01    3.22e-03  2.51e-03    9.41e-02  8.61e-02    6.3e-05
1081400    3.85e-01  4.60e-01    3.54e-03  5.50e-03    4.82e-02  5.74e-02    6.3e-05
1081500    7.19e-01  6.65e-01    2.68e-03  2.73e-03    9.00e-02  8.33e-02    6.3e-05
1081600    3.95e-01  3.66e-01    1.15e-02  1.58e-02    4.79e-02  4.25e-02    6.3e-05
1081700    2.21e-01  3.01e-01    1.38e-02  1.46e-02    2.76e-02  3.76e-02    6.3e-05
1081800    8.00e-01  7.75e-01    5.07e-03  3.83e-03    1.00e-01  9.70e-02    6.3e-05
1081900    4.17e-01  3.79e-01    1.06e-03  3.23e-04    5.23e-02  4.76e-02    6.3e-05
1082000    7.25e-01  6.48e-01    9.23e-03  9.40e-03    8.96e-02  7.99e-02    6.3e-05
1082100    7.15e-01  7.33e-01    1.49e-03  2.24e-04    8.96e-02  9.19e-02    6.3e-05
1082200    4.24e-01  3.88e-01    5.02e-03  4.14e-03    5.25e-02  4.82e-02    6.3e-05
1082300    7.97e-01  9.82e-01    2.61e-03  7.96e-05    9.98e-02  1.23e-01    6.3e-05
1082400    7.96e-01  7.81e-01    5.39e-03  3.00e-03    9.95e-02  9.78e-02    6.3e-05
1082500    1.14e+00  1.10e+00    4.47e-03  6.86e-03    1.43e-01  1.38e-01    6.3e-05
1082600    7.93e-01  7.32e-01    4.19e-03  1.97e-03    9.92e-02  9.17e-02    6.3e-05
1082700    6.32e-01  6.54e-01    4.58e-03  7.86e-03    7.88e-02  8.10e-02    6.3e-05
1082800    7.16e-01  7.05e-01    7.43e-03  6.60e-03    8.90e-02  8.77e-02    6.3e-05
1082900    7.98e-01  7.13e-01    2.28e-03  3.10e-03    1.00e-01  8.93e-02    6.3e-05
1083000    4.14e-01  5.40e-01    2.11e-03  1.25e-03    5.17e-02  6.77e-02    6.3e-05
1083100    4.29e-01  4.77e-01    6.88e-03  4.65e-03    5.25e-02  5.93e-02    6.3e-05
1083200    4.19e-01  3.67e-01    5.45e-03  5.87e-03    5.17e-02  4.50e-02    6.3e-05
1083300    7.98e-01  8.70e-01    3.11e-03  1.72e-03    9.99e-02  1.09e-01    6.3e-05
1083400    6.31e-01  6.07e-01    4.48e-03  1.31e-04    7.88e-02  7.61e-02    6.3e-05
1083500    8.13e-01  9.68e-01    1.24e-02  7.64e-03    1.00e-01  1.21e-01    6.3e-05
1083600    7.57e-01  6.95e-01    4.29e-03  3.35e-03    9.47e-02  8.69e-02    6.3e-05
1083700    7.27e-01  7.28e-01    1.84e-03  7.37e-04    9.11e-02  9.13e-02    6.3e-05
1083800    7.19e-01  6.67e-01    5.22e-03  4.25e-03    8.98e-02  8.33e-02    6.3e-05
1083900    7.88e-01  7.83e-01    2.04e-03  4.05e-05    9.87e-02  9.81e-02    6.3e-05
1084000    7.28e-01  7.12e-01    8.18e-03  9.29e-03    9.03e-02  8.80e-02    6.3e-05
1084100    7.98e-01  8.19e-01    6.67e-03  6.19e-03    9.95e-02  1.02e-01    6.3e-05
1084200    4.29e-01  7.47e-01    8.96e-03  6.55e-03    5.16e-02  9.30e-02    6.3e-05
1084300    7.93e-01  6.31e-01    2.19e-03  1.52e-03    9.94e-02  7.90e-02    6.3e-05
1084400    7.98e-01  6.08e-01    3.35e-03  5.04e-03    9.99e-02  7.57e-02    6.3e-05
1084500    9.66e-01  9.53e-01    1.48e-03  1.01e-03    1.21e-01  1.20e-01    6.3e-05
1084600    4.29e-01  4.67e-01    9.04e-03  8.93e-03    5.16e-02  5.66e-02    6.3e-05
1084700    7.53e-01  6.95e-01    4.67e-03  4.61e-03    9.41e-02  8.68e-02    6.3e-05
1084800    6.29e-01  5.62e-01    4.28e-03  1.85e-03    7.85e-02  7.04e-02    6.3e-05
1084900    1.14e+00  1.25e+00    1.04e-02  1.33e-02    1.42e-01  1.55e-01    6.3e-05
1085000    7.97e-01  8.55e-01    5.31e-03  5.02e-03    9.96e-02  1.07e-01    6.3e-05
1085100    7.14e-01  6.05e-01    1.73e-03  1.49e-03    8.95e-02  7.59e-02    6.3e-05
1085200    7.61e-01  8.28e-01    5.22e-03  4.16e-03    9.50e-02  1.04e-01    6.3e-05
1085300    1.02e+00  9.76e-01    7.23e-03  9.47e-03    1.28e-01  1.21e-01    6.3e-05
1085400    7.09e-01  5.92e-01    2.87e-03  2.49e-03    8.88e-02  7.41e-02    6.3e-05
1085500    1.03e+00  9.97e-01    8.50e-03  9.39e-03    1.28e-01  1.24e-01    6.3e-05
1085600    7.91e-01  7.81e-01    2.49e-03  1.84e-03    9.91e-02  9.79e-02    6.3e-05
1085700    7.07e-01  8.06e-01    7.19e-03  1.05e-02    8.84e-02  1.00e-01    6.3e-05
1085800    7.93e-01  7.09e-01    3.63e-03  1.80e-03    9.92e-02  8.89e-02    6.3e-05
1085900    4.14e-01  4.55e-01    1.10e-03  2.57e-03    5.19e-02  5.69e-02    6.3e-05
1086000    7.95e-01  7.33e-01    5.94e-03  4.68e-03    9.93e-02  9.15e-02    6.3e-05
1086100    4.15e-01  4.32e-01    2.32e-03  1.35e-03    5.19e-02  5.41e-02    6.3e-05
1086200    4.24e-01  4.37e-01    6.44e-03  6.28e-03    5.20e-02  5.38e-02    6.3e-05
1086300    9.92e-01  1.05e+00    1.82e-03  2.03e-03    1.24e-01  1.32e-01    6.3e-05
1086400    7.43e-01  7.17e-01    2.74e-03  3.47e-03    9.30e-02  8.97e-02    6.3e-05
1086500    6.94e-01  8.33e-01    8.28e-03  6.37e-03    8.66e-02  1.04e-01    6.3e-05
1086600    7.94e-01  8.90e-01    6.89e-03  2.37e-03    9.89e-02  1.11e-01    6.3e-05
1086700    1.13e+00  1.12e+00    8.52e-03  5.29e-03    1.41e-01  1.40e-01    6.3e-05
1086800    7.42e-01  9.65e-01    9.58e-04  1.32e-03    9.30e-02  1.21e-01    6.3e-05
1086900    7.91e-01  9.58e-01    2.24e-03  6.12e-03    9.91e-02  1.20e-01    6.3e-05
1087000    7.92e-01  9.02e-01    2.47e-03  9.23e-04    9.93e-02  1.13e-01    6.3e-05
1087100    7.33e-01  6.77e-01    6.13e-03  7.86e-03    9.13e-02  8.40e-02    6.3e-05
1087200    7.95e-01  7.13e-01    6.19e-03  3.01e-03    9.92e-02  8.93e-02    6.3e-05
1087300    4.13e-01  3.61e-01    2.43e-03  1.09e-03    5.17e-02  4.53e-02    6.3e-05
1087400    6.30e-01  6.99e-01    5.51e-03  6.61e-03    7.85e-02  8.70e-02    6.3e-05
1087500    7.93e-01  6.21e-01    5.22e-03  3.09e-03    9.90e-02  7.77e-02    6.3e-05
1087600    9.95e-01  9.16e-01    1.83e-03  6.86e-04    1.25e-01  1.15e-01    6.3e-05
1087700    7.38e-01  9.80e-01    2.19e-03  4.05e-03    9.25e-02  1.23e-01    6.3e-05
1087800    6.81e-01  6.68e-01    1.51e-02  1.14e-02    8.18e-02  8.17e-02    6.3e-05
1087900    6.63e-01  7.22e-01    5.75e-03  7.10e-03    8.27e-02  8.98e-02    6.3e-05
1088000    7.90e-01  6.94e-01    3.53e-03  3.36e-03    9.89e-02  8.69e-02    6.3e-05
1088100    7.16e-01  6.30e-01    5.71e-03  4.86e-03    8.93e-02  7.85e-02    6.3e-05
1088200    8.00e-01  7.51e-01    6.93e-03  5.99e-03    9.97e-02  9.37e-02    6.3e-05
1088300    6.98e-01  8.14e-01    1.03e-02  8.17e-03    8.67e-02  1.02e-01    6.3e-05
1088400    9.66e-01  9.04e-01    6.55e-03  5.76e-03    1.21e-01  1.13e-01    6.3e-05
1088500    7.55e-01  6.41e-01    7.42e-03  6.13e-03    9.39e-02  7.98e-02    6.3e-05
1088600    7.16e-01  6.07e-01    7.34e-03  6.71e-03    8.90e-02  7.53e-02    6.3e-05
1088700    8.00e-01  6.98e-01    6.37e-03  5.87e-03    9.98e-02  8.70e-02    6.3e-05
1088800    7.96e-01  8.19e-01    3.46e-03  3.12e-03    9.96e-02  1.03e-01    6.3e-05
1088900    4.30e-01  3.60e-01    4.36e-03  2.31e-04    5.37e-02  4.51e-02    6.3e-05
1089000    1.13e+00  1.08e+00    5.63e-03  6.71e-03    1.41e-01  1.35e-01    6.3e-05
1089100    4.17e-01  4.52e-01    4.18e-03  5.91e-03    5.18e-02  5.58e-02    6.3e-05
1089200    7.32e-01  9.41e-01    6.73e-03  4.12e-03    9.11e-02  1.18e-01    6.3e-05
1089300    6.38e-01  6.59e-01    4.43e-03  8.36e-04    7.96e-02  8.26e-02    6.3e-05
1089400    4.15e-01  4.01e-01    4.04e-03  4.47e-03    5.15e-02  4.98e-02    6.3e-05
1089500    7.34e-01  8.34e-01    5.82e-03  6.08e-03    9.16e-02  1.04e-01    6.3e-05
1089600    7.27e-01  6.38e-01    2.41e-03  2.35e-03    9.10e-02  7.99e-02    6.3e-05
1089700    7.57e-01  8.14e-01    1.28e-02  1.19e-02    9.27e-02  1.00e-01    6.3e-05
1089800    7.36e-01  7.12e-01    1.93e-03  3.43e-03    9.22e-02  8.91e-02    6.3e-05
1089900    7.85e-01  8.02e-01    9.26e-03  8.75e-03    9.72e-02  9.95e-02    6.3e-05
1090000    4.32e-01  4.04e-01    8.89e-03  9.25e-03    5.20e-02  4.82e-02    6.3e-05
1090100    8.01e-01  8.01e-01    6.36e-03  4.06e-03    9.99e-02  1.00e-01    6.3e-05
1090200    7.96e-01  9.40e-01    5.74e-03  4.20e-03    9.94e-02  1.18e-01    6.3e-05
1090300    7.88e-01  7.30e-01    2.49e-03  3.24e-04    9.88e-02  9.15e-02    6.3e-05
1090400    4.40e-01  4.33e-01    1.10e-02  1.16e-02    5.20e-02  5.06e-02    6.3e-05
1090500    7.98e-01  6.17e-01    2.81e-03  1.38e-03    1.00e-01  7.73e-02    6.3e-05
1090600    7.36e-01  8.31e-01    6.94e-03  7.11e-03    9.16e-02  1.04e-01    6.3e-05
1090700    7.96e-01  8.01e-01    6.41e-03  4.54e-03    9.92e-02  1.00e-01    6.3e-05
1090800    7.33e-01  6.71e-01    3.67e-03  2.76e-03    9.18e-02  8.40e-02    6.3e-05
1090900    4.31e-01  3.20e-01    3.91e-03  6.28e-03    5.38e-02  3.96e-02    6.3e-05
1091000    4.33e-01  6.05e-01    1.63e-03  3.29e-03    5.42e-02  7.56e-02    6.3e-05
1091100    7.21e-01  6.34e-01    1.27e-03  1.24e-03    9.04e-02  7.94e-02    6.3e-05
1091200    7.97e-01  7.47e-01    2.80e-03  1.09e-04    9.99e-02  9.37e-02    6.3e-05
1091300    9.71e-01  1.22e+00    1.88e-03  2.98e-03    1.22e-01  1.53e-01    6.3e-05
1091400    7.69e-01  7.31e-01    1.08e-02  1.02e-02    9.48e-02  9.02e-02    6.3e-05
1091500    7.48e-01  6.84e-01    2.78e-03  3.93e-03    9.37e-02  8.56e-02    6.3e-05
1091600    6.71e-01  6.90e-01    2.31e-03  7.92e-04    8.40e-02  8.65e-02    6.3e-05
1091700    1.13e+00  1.30e+00    3.41e-03  5.94e-03    1.42e-01  1.62e-01    6.3e-05
1091800    7.58e-01  6.58e-01    4.09e-03  2.23e-03    9.48e-02  8.24e-02    6.3e-05
1091900    4.14e-01  4.07e-01    2.79e-03  1.06e-03    5.17e-02  5.10e-02    6.3e-05
1092000    7.01e-01  8.54e-01    6.08e-03  1.69e-03    8.76e-02  1.07e-01    6.3e-05
1092100    4.15e-01  4.63e-01    2.79e-03  4.53e-03    5.18e-02  5.76e-02    6.3e-05
1092200    4.12e-01  4.73e-01    6.30e-03  2.95e-03    5.12e-02  5.93e-02    6.3e-05
1092300    7.38e-01  7.85e-01    4.56e-03  2.73e-03    9.22e-02  9.83e-02    6.3e-05
1092400    7.94e-01  8.05e-01    2.35e-03  1.45e-03    9.95e-02  1.01e-01    6.3e-05
1092500    7.24e-01  6.21e-01    5.55e-03  6.64e-03    9.04e-02  7.72e-02    6.3e-05
1092600    7.96e-01  8.19e-01    4.64e-03  3.00e-03    9.95e-02  1.03e-01    6.3e-05
1092700    4.20e-01  4.03e-01    6.32e-03  5.79e-03    5.15e-02  4.95e-02    6.3e-05
1092800    7.97e-01  8.10e-01    7.26e-03  5.88e-03    9.93e-02  1.01e-01    6.3e-05
1092900    7.58e-01  7.58e-01    1.56e-03  2.75e-03    9.50e-02  9.49e-02    6.3e-05
1093000    4.01e-01  3.80e-01    5.81e-03  4.67e-03    4.99e-02  4.74e-02    6.3e-05
